appearance_id,capture_date,bee_number,assigned_tag,tag_type,tag_id,status,image_count,angles,declared_tags,decoder_statuses,review_flags,source_assigned_tag,source_status,reviewed_tag,review_status,review_note,domain_status,analysis_included
2026-06-11/bee-85,2026-06-11,85,aruco:285,aruco,285,assigned,1,1,aruco:285,decoder_conflict,decoder_competition_or_disagreement,aruco:285,assigned,aruco:285,confirmed,,in_domain,true
2026-06-11/bee-86,2026-06-11,86,aruco:439,aruco,439,assigned,3,1;2;3,aruco:439,decoder_confirmed;decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:439,assigned,aruco:439,confirmed,,in_domain,true
2026-06-11/bee-87,2026-06-11,87,aruco:376,aruco,376,assigned,1,1,aruco:376,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:376,assigned,aruco:376,confirmed,,in_domain,true
2026-06-11/bee-88,2026-06-11,88,aruco:444,aruco,444,assigned,1,1,aruco:444,decoder_conflict,decoder_competition_or_disagreement,aruco:444,assigned,aruco:444,confirmed,,in_domain,true
2026-06-11/bee-89,2026-06-11,89,aruco:258,aruco,258,assigned,2,1;2,aruco:258,decoder_conflict,decoder_competition_or_disagreement,aruco:258,assigned,aruco:258,confirmed,,in_domain,true
2026-06-11/bee-90,2026-06-11,90,aruco:324,aruco,324,assigned,1,1,aruco:324,decoder_conflict,decoder_competition_or_disagreement,aruco:324,assigned,aruco:324,confirmed,,in_domain,true
2026-06-11/bee-91,2026-06-11,91,aruco:391,aruco,391,assigned,2,1;2,aruco:391,decoder_conflict,decoder_competition_or_disagreement,aruco:391,assigned,aruco:391,confirmed,,in_domain,true
2026-06-11/bee-92,2026-06-11,92,aruco:364,aruco,364,assigned,1,1,aruco:364,decoder_conflict,decoder_competition_or_disagreement,aruco:364,assigned,aruco:364,confirmed,,in_domain,true
2026-06-11/bee-93,2026-06-11,93,aruco:358,aruco,358,assigned,1,1,aruco:358,decoder_confirmed,,aruco:358,assigned,aruco:358,confirmed,,in_domain,true
2026-06-11/bee-94,2026-06-11,94,aruco:390,aruco,390,assigned,1,1,aruco:653,decoder_conflict,decoder_competition_or_disagreement;same_tag_used_by_multiple_bee_numbers_same_day,aruco:653,assigned,aruco:390,confirmed,,in_domain,true
2026-06-11/bee-95,2026-06-11,95,aruco:437,aruco,437,assigned,2,1;2,aruco:437,decoder_confirmed_with_competing_ids;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images;same_tag_used_by_multiple_bee_numbers_same_day,aruco:437,assigned,aruco:437,confirmed,,in_domain,true
2026-06-11/bee-96,2026-06-11,96,aruco:399,aruco,399,assigned,2,1;2,aruco:399,decoder_confirmed_with_competing_ids;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:399,assigned,aruco:399,confirmed,,in_domain,true
2026-06-11/bee-97,2026-06-11,97,aruco:351,aruco,351,assigned,2,1;2,aruco:351,decoder_confirmed_with_competing_ids;decoder_conflict,decoder_competition_or_disagreement,aruco:351,assigned,aruco:351,confirmed,,in_domain,true
2026-06-11/bee-98,2026-06-11,98,aruco:432,aruco,432,assigned,1,1,,no_tag_decoded,decoder_did_not_confirm_all_images,,missing_tag,aruco:432,confirmed,,in_domain,true
2026-06-11/bee-99,2026-06-11,99,aruco:438,aruco,438,assigned,2,1;2,,decoder_found_id;no_tag_decoded,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,,missing_tag,aruco:438,confirmed,,in_domain,true
2026-06-11/bee-100,2026-06-11,100,aruco:443,aruco,443,assigned,2,1;2,aruco:443,decoder_confirmed;decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:443,assigned,aruco:443,confirmed,,in_domain,true
2026-06-11/bee-101,2026-06-11,101,aruco:315,aruco,315,assigned,1,1,aruco:315,decoder_conflict,decoder_competition_or_disagreement,aruco:315,assigned,aruco:315,confirmed,,in_domain,true
2026-06-11/bee-102,2026-06-11,102,aruco:323,aruco,323,assigned,2,1;2,aruco:323,decoder_conflict,decoder_competition_or_disagreement,aruco:323,assigned,aruco:323,confirmed,,in_domain,true
2026-06-11/bee-103,2026-06-11,103,aruco:423,aruco,423,assigned,2,1;2,aruco:423,decoder_conflict,decoder_competition_or_disagreement,aruco:423,assigned,aruco:423,confirmed,,in_domain,true
2026-06-11/bee-104,2026-06-11,104,aruco:357,aruco,357,assigned,1,1,aruco:357,decoder_conflict,decoder_competition_or_disagreement,aruco:357,assigned,aruco:357,confirmed,,in_domain,true
2026-06-11/bee-105,2026-06-11,105,aruco:380,aruco,380,assigned,2,1;2,aruco:380,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:380,assigned,aruco:380,confirmed,,in_domain,true
2026-06-11/bee-106,2026-06-11,106,aruco:268,aruco,268,assigned,2,1;2,aruco:268,decoder_conflict,decoder_competition_or_disagreement,aruco:268,assigned,aruco:268,confirmed,,in_domain,true
2026-06-11/bee-107,2026-06-11,107,aruco:276,aruco,276,assigned,2,1;2,aruco:276,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:276,assigned,aruco:276,confirmed,,in_domain,true
2026-06-11/bee-108,2026-06-11,108,aruco:385,aruco,385,assigned,1,1,aruco:385,decoder_conflict,decoder_competition_or_disagreement,aruco:385,assigned,aruco:385,confirmed,,in_domain,true
2026-06-11/bee-109,2026-06-11,109,aruco:328,aruco,328,assigned,1,1,aruco:328,decoder_conflict,decoder_competition_or_disagreement,aruco:328,assigned,aruco:328,confirmed,,in_domain,true
2026-06-11/bee-110,2026-06-11,110,aruco:429,aruco,429,assigned,1,1,aruco:429,decoder_confirmed,,aruco:429,assigned,aruco:429,confirmed,,in_domain,true
2026-06-11/bee-111,2026-06-11,111,aruco:375,aruco,375,assigned,3,1;2;3,aruco:375,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:375,assigned,aruco:375,confirmed,,in_domain,true
2026-06-11/bee-112,2026-06-11,112,aruco:325,aruco,325,assigned,1,1,aruco:325,decoder_conflict,decoder_competition_or_disagreement,aruco:325,assigned,aruco:325,confirmed,,in_domain,true
2026-06-11/bee-113,2026-06-11,113,aruco:274,aruco,274,assigned,2,1;2,aruco:274,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:274,assigned,aruco:274,confirmed,,in_domain,true
2026-06-11/bee-114,2026-06-11,114,aruco:395,aruco,395,assigned,2,1;2,aruco:395,decoder_conflict,decoder_competition_or_disagreement,aruco:395,assigned,aruco:395,confirmed,,in_domain,true
2026-06-11/bee-115,2026-06-11,115,aruco:440,aruco,440,assigned,1,1,aruco:440,decoder_conflict,decoder_competition_or_disagreement,aruco:440,assigned,aruco:440,confirmed,,in_domain,true
2026-06-11/bee-116,2026-06-11,116,aruco:456,aruco,456,assigned,2,1;2,aruco:456,decoder_confirmed;decoder_confirmed_with_competing_ids,decoder_competition_or_disagreement,aruco:456,assigned,aruco:456,confirmed,,in_domain,true
2026-06-11/bee-117,2026-06-11,117,aruco:281,aruco,281,assigned,2,1;2,aruco:281,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:281,assigned,aruco:281,confirmed,,in_domain,true
2026-06-11/bee-118,2026-06-11,118,aruco:472,aruco,472,assigned,1,1,aruco:472,decoder_conflict,decoder_competition_or_disagreement,aruco:472,assigned,aruco:472,confirmed,,in_domain,true
2026-06-11/bee-119,2026-06-11,119,aruco:474,aruco,474,assigned,2,1;2,aruco:474,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:474,assigned,aruco:474,confirmed,,in_domain,true
2026-06-11/bee-120,2026-06-11,120,aruco:476,aruco,476,assigned,2,1;2,aruco:476,decoder_confirmed,,aruco:476,assigned,aruco:476,confirmed,,in_domain,true
2026-06-11/bee-121,2026-06-11,121,aruco:473,aruco,473,assigned,1,1,aruco:473,decoder_conflict,decoder_competition_or_disagreement,aruco:473,assigned,aruco:473,confirmed,,in_domain,true
2026-06-11/bee-122,2026-06-11,122,aruco:477,aruco,477,assigned,1,1,aruco:477,decoder_confirmed,,aruco:477,assigned,aruco:477,confirmed,,in_domain,true
2026-06-11/bee-123,2026-06-11,123,aruco:469,aruco,469,assigned,2,1;2,aruco:469,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images;same_tag_used_by_multiple_bee_numbers_same_day,aruco:469,assigned,aruco:469,confirmed,,in_domain,true
2026-06-11/bee-124,2026-06-11,124,aruco:480,aruco,480,assigned,1,1,aruco:469,decoder_conflict,decoder_competition_or_disagreement;same_tag_used_by_multiple_bee_numbers_same_day,aruco:469,assigned,aruco:480,confirmed,,in_domain,true
2026-06-11/bee-125,2026-06-11,125,aruco:470,aruco,470,assigned,1,1,aruco:470,decoder_conflict,decoder_competition_or_disagreement,aruco:470,assigned,aruco:470,confirmed,,in_domain,true
2026-06-11/bee-126,2026-06-11,126,aruco:321,aruco,321,assigned,2,1;2,aruco:321,decoder_confirmed;decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:321,assigned,aruco:321,confirmed,,in_domain,true
2026-06-11/bee-127,2026-06-11,127,aruco:478,aruco,478,assigned,1,1,aruco:478,decoder_conflict,decoder_competition_or_disagreement,aruco:478,assigned,aruco:478,confirmed,,in_domain,true
2026-06-16/bee-1,2026-06-16,1,aruco:471,aruco,471,assigned,1,1,aruco:471,decoder_conflict,decoder_competition_or_disagreement,aruco:471,assigned,aruco:471,confirmed,,in_domain,true
2026-06-16/bee-2,2026-06-16,2,aruco:475,aruco,475,assigned,2,1;2,aruco:475,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:475,assigned,aruco:475,confirmed,,in_domain,true
2026-06-16/bee-3,2026-06-16,3,aruco:479,aruco,479,assigned,1,1,aruco:479,decoder_conflict,decoder_competition_or_disagreement,aruco:479,assigned,aruco:479,confirmed,,in_domain,true
2026-06-16/bee-4,2026-06-16,4,aruco:476,aruco,476,assigned,1,1,aruco:476,decoder_conflict,decoder_competition_or_disagreement,aruco:476,assigned,aruco:476,confirmed,,in_domain,true
2026-06-16/bee-5,2026-06-16,5,aruco:627,aruco,627,assigned,1,1,aruco:627,decoder_conflict,decoder_competition_or_disagreement,aruco:627,assigned,aruco:627,confirmed,,in_domain,true
2026-06-16/bee-6,2026-06-16,6,aruco:385,aruco,385,assigned,1,1,aruco:385,decoder_conflict,decoder_competition_or_disagreement,aruco:385,assigned,aruco:385,confirmed,,in_domain,true
2026-06-16/bee-7,2026-06-16,7,aruco:417,aruco,417,assigned,2,1;2,,decoder_found_id;no_tag_decoded,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,,missing_tag,aruco:417,confirmed,,in_domain,true
2026-06-16/bee-8,2026-06-16,8,,,,missing_tag,1,1,,decoder_found_id,decoder_competition_or_disagreement,,missing_tag,,dorsal,dorsal view,in_domain,true
2026-06-16/bee-9,2026-06-16,9,aruco:709,aruco,709,assigned,1,1,aruco:709,decoder_confirmed_with_competing_ids,decoder_competition_or_disagreement,aruco:709,assigned,aruco:709,confirmed,,in_domain,true
2026-06-16/bee-10,2026-06-16,10,aruco:536,aruco,536,assigned,2,1;2,aruco:536,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:536,assigned,aruco:536,confirmed,,in_domain,true
2026-06-16/bee-11,2026-06-16,11,aruco:670,aruco,670,assigned,1,1,aruco:670,decoder_conflict,decoder_competition_or_disagreement,aruco:670,assigned,aruco:670,confirmed,,in_domain,true
2026-06-16/bee-12,2026-06-16,12,aruco:554,aruco,554,assigned,2,1;2,aruco:554,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:554,assigned,aruco:554,confirmed,,in_domain,true
2026-06-16/bee-13,2026-06-16,13,aruco:520,aruco,520,assigned,1,1,aruco:520,decoder_conflict,decoder_competition_or_disagreement,aruco:520,assigned,aruco:520,confirmed,,in_domain,true
2026-06-16/bee-14,2026-06-16,14,aruco:328,aruco,328,assigned,2,1;2,aruco:328,decoder_conflict,decoder_competition_or_disagreement,aruco:328,assigned,aruco:328,confirmed,,in_domain,true
2026-06-16/bee-15,2026-06-16,15,aruco:481,aruco,481,assigned,1,1,aruco:481,decoder_conflict,decoder_competition_or_disagreement,aruco:481,assigned,aruco:481,confirmed,,in_domain,true
2026-06-16/bee-16,2026-06-16,16,aruco:718,aruco,718,assigned,1,1,aruco:718,decoder_conflict,decoder_competition_or_disagreement,aruco:718,assigned,aruco:718,confirmed,,in_domain,true
2026-06-16/bee-17,2026-06-16,17,aruco:617,aruco,617,assigned,2,1;2,aruco:617,decoder_conflict,decoder_competition_or_disagreement,aruco:617,assigned,aruco:617,confirmed,,in_domain,true
2026-06-16/bee-18,2026-06-16,18,aruco:605,aruco,605,assigned,2,1;2,aruco:605,decoder_confirmed_with_competing_ids;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:605,assigned,aruco:605,confirmed,,in_domain,true
2026-06-16/bee-19,2026-06-16,19,aruco:233,aruco,233,assigned,1,1,aruco:233,decoder_conflict,decoder_competition_or_disagreement,aruco:233,assigned,aruco:233,confirmed,,in_domain,true
2026-06-16/bee-20,2026-06-16,20,aruco:608,aruco,608,assigned,2,1;2,aruco:608,decoder_confirmed;decoder_conflict,decoder_competition_or_disagreement,aruco:608,assigned,aruco:608,confirmed,,in_domain,true
2026-06-16/bee-21,2026-06-16,21,aruco:491,aruco,491,assigned,1,1,aruco:491,decoder_conflict,decoder_competition_or_disagreement,aruco:491,assigned,aruco:491,confirmed,,in_domain,true
2026-06-16/bee-22,2026-06-16,22,aruco:205,aruco,205,assigned,2,1;2,aruco:17,decoder_confirmed,same_tag_used_by_multiple_bee_numbers_same_day,aruco:17,assigned,aruco:205,confirmed,,in_domain,true
2026-06-16/bee-23,2026-06-16,23,aruco:663,aruco,663,assigned,2,1;2,aruco:663,decoder_conflict,decoder_competition_or_disagreement,aruco:663,assigned,aruco:663,confirmed,,in_domain,true
2026-06-16/bee-24,2026-06-16,24,aruco:613,aruco,613,assigned,2,1;2,aruco:613,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:613,assigned,aruco:613,confirmed,,in_domain,true
2026-06-16/bee-25,2026-06-16,25,aruco:645,aruco,645,assigned,2,1;2,aruco:645,decoder_confirmed;decoder_confirmed_with_competing_ids,decoder_competition_or_disagreement,aruco:645,assigned,aruco:645,confirmed,,in_domain,true
2026-06-16/bee-26,2026-06-16,26,aruco:665,aruco,665,assigned,2,1;2,aruco:665,decoder_conflict,decoder_competition_or_disagreement,aruco:665,assigned,aruco:665,confirmed,,in_domain,true
2026-06-16/bee-27,2026-06-16,27,aruco:616,aruco,616,assigned,2,1;2,aruco:616,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:616,assigned,aruco:616,confirmed,,in_domain,true
2026-06-16/bee-28,2026-06-16,28,aruco:322,aruco,322,assigned,2,1;2,aruco:322,decoder_confirmed,,aruco:322,assigned,aruco:322,confirmed,,in_domain,true
2026-06-16/bee-29,2026-06-16,29,aruco:594,aruco,594,assigned,2,1;2,aruco:594,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:594,assigned,aruco:594,confirmed,,in_domain,true
2026-06-16/bee-30,2026-06-16,30,aruco:733,aruco,733,assigned,2,1;2,aruco:733,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:733,assigned,aruco:733,confirmed,,in_domain,true
2026-06-16/bee-31,2026-06-16,31,aruco:640,aruco,640,assigned,2,1;2,aruco:640,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:640,assigned,aruco:640,confirmed,,in_domain,true
2026-06-16/bee-32,2026-06-16,32,aruco:555,aruco,555,assigned,3,1;2;3,aruco:555,decoder_confirmed_with_competing_ids;decoder_conflict,decoder_competition_or_disagreement,aruco:555,assigned,aruco:555,confirmed,,in_domain,true
2026-06-16/bee-33,2026-06-16,33,aruco:603,aruco,603,assigned,2,1;2,aruco:603,decoder_conflict,decoder_competition_or_disagreement,aruco:603,assigned,aruco:603,confirmed,,in_domain,true
2026-06-16/bee-34,2026-06-16,34,aruco:708,aruco,708,assigned,1,1,aruco:708,decoder_conflict,decoder_competition_or_disagreement,aruco:708,assigned,aruco:708,confirmed,,in_domain,true
2026-06-16/bee-35,2026-06-16,35,aruco:518,aruco,518,assigned,1,1,aruco:518,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:518,assigned,aruco:518,confirmed,,in_domain,true
2026-06-16/bee-36,2026-06-16,36,aruco:710,aruco,710,assigned,2,1;2,aruco:710,decoder_conflict,decoder_competition_or_disagreement,aruco:710,assigned,aruco:710,confirmed,,in_domain,true
2026-06-16/bee-37,2026-06-16,37,aruco:715,aruco,715,assigned,2,1;2,aruco:715,decoder_confirmed;decoder_conflict,decoder_competition_or_disagreement,aruco:715,assigned,aruco:715,confirmed,,in_domain,true
2026-06-16/bee-38,2026-06-16,38,aruco:496,aruco,496,assigned,1,1,aruco:496,decoder_no_confirmation,decoder_did_not_confirm_all_images,aruco:496,assigned,aruco:496,confirmed,,in_domain,true
2026-06-16/bee-39,2026-06-16,39,aruco:497,aruco,497,assigned,3,1;2;3,aruco:497,decoder_conflict,decoder_competition_or_disagreement,aruco:497,assigned,aruco:497,confirmed,,in_domain,true
2026-06-16/bee-40,2026-06-16,40,aruco:273,aruco,273,assigned,2,1;2,aruco:273,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:273,assigned,aruco:273,confirmed,,in_domain,true
2026-06-16/bee-41,2026-06-16,41,aruco:628,aruco,628,assigned,1,1,aruco:628,decoder_conflict,decoder_competition_or_disagreement,aruco:628,assigned,aruco:628,confirmed,,in_domain,true
2026-06-16/bee-42,2026-06-16,42,aruco:655,aruco,655,assigned,2,1;2,aruco:655,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:655,assigned,aruco:655,confirmed,,in_domain,true
2026-06-16/bee-43,2026-06-16,43,aruco:641,aruco,641,assigned,2,1;2,aruco:641,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:641,assigned,aruco:641,confirmed,,in_domain,true
2026-06-16/bee-44,2026-06-16,44,aruco:602,aruco,602,assigned,2,1;2,aruco:602,decoder_conflict,decoder_competition_or_disagreement,aruco:602,assigned,aruco:602,confirmed,,in_domain,true
2026-06-16/bee-45,2026-06-16,45,aruco:695,aruco,695,assigned,2,1;2,aruco:695,decoder_confirmed;decoder_conflict,decoder_competition_or_disagreement,aruco:695,assigned,aruco:695,confirmed,,in_domain,true
2026-06-16/bee-46,2026-06-16,46,aruco:619,aruco,619,assigned,2,1;2,aruco:619,decoder_confirmed;decoder_conflict,decoder_competition_or_disagreement,aruco:619,assigned,aruco:619,confirmed,,in_domain,true
2026-06-16/bee-47,2026-06-16,47,aruco:572,aruco,572,assigned,2,1;2,aruco:572,decoder_confirmed;decoder_conflict,decoder_competition_or_disagreement,aruco:572,assigned,aruco:572,confirmed,,in_domain,true
2026-06-16/bee-48,2026-06-16,48,aruco:416,aruco,416,assigned,1,1,aruco:416,decoder_conflict,decoder_competition_or_disagreement,aruco:416,assigned,aruco:416,confirmed,,in_domain,true
2026-06-16/bee-49,2026-06-16,49,aruco:560,aruco,560,assigned,2,1;2,aruco:560,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:560,assigned,aruco:560,confirmed,,in_domain,true
2026-06-16/bee-50,2026-06-16,50,aruco:562,aruco,562,assigned,1,1,aruco:562,decoder_confirmed_with_competing_ids,decoder_competition_or_disagreement,aruco:562,assigned,aruco:562,confirmed,,in_domain,true
2026-06-16/bee-51,2026-06-16,51,aruco:666,aruco,666,assigned,3,1;2;3,aruco:666,decoder_conflict;decoder_no_confirmation,decoder_competition_or_disagreement;decoder_did_not_confirm_all_images,aruco:666,assigned,aruco:666,confirmed,,in_domain,true
